transaction_id,suspect_id,date,amount,category,recipient
12810,303,26/10/2024 21:08,33.86,Utilities,"Jackson, Sinclair and Warren"
15019,361,19/09/2024 09:06,33.86,Utilities,Morris Inc
12565,295,01/11/2024 14:14,33.84,Services,Hamilton PLC
5781,112,20/10/2024 22:09,33.84,Transport,"Roberts, Grant and Johnson"
13792,330,19/09/2024 09:00,33.78,Utilities,Hunter and Sons
13789,329,13/11/2024 11:10,33.75,Dining,Hammond-Dickinson
4735,83,21/09/2024 23:16,33.75,Services,Roberts-Clayton
17482,429,04/10/2024 21:59,33.73,Utilities,"Wilkins, Morris and Fletcher"
17687,435,04/10/2024 00:27,33.72,Groceries,King-Norris
17584,432,17/09/2024 06:44,33.71,Dining,Ali Inc
17137,420,22/09/2024 07:41,33.68,Dining,Johnson-Hussain
16779,411,21/09/2024 14:01,33.68,Transport,Brady-Rhodes
16531,404,09/10/2024 07:30,33.66,Groceries,"Fletcher, Tucker and Knight"
14373,343,21/10/2024 22:45,33.64,Dining,Wright-Mann
3799,60,09/11/2024 08:49,33.63,Groceries,Ashton LLC
17263,424,30/09/2024 08:41,33.63,Services,"Ashton, Wood and Jones"
8836,195,26/10/2024 15:47,33.61,Services,Kirk and Sons
4626,81,18/09/2024 01:44,33.6,Groceries,"Hughes, Lawrence and Ward"
19388,485,31/10/2024 09:28,33.6,Services,Mistry Inc
4149,70,18/09/2024 23:50,33.53,Retail,"Marsden, Jones and Collins"
17795,439,06/11/2024 12:13,33.52,Utilities,"Parker, Walker and Thomas"
3087,42,02/11/2024 16:04,33.49,Groceries,Newman-Woodward
9646,214,14/10/2024 19:24,33.49,Utilities,Jones-Bolton
2198,19,29/10/2024 18:33,33.48,Retail,"Harrison, Roberts and Ali"
4920,88,07/11/2024 18:41,33.47,Utilities,Henderson PLC
13173,312,28/09/2024 14:32,33.42,Transport,"McDonald, Mitchell and Jones"
13006,308,29/09/2024 08:14,33.41,Groceries,George-Williams
7767,164,25/09/2024 12:56,33.4,Transport,Howarth LLC
13374,318,04/10/2024 02:25,33.37,Dining,"Williams, Fletcher and Holmes"
18024,444,14/10/2024 10:24,33.37,Services,Bennett-Jarvis
4693,83,12/10/2024 00:43,33.34,Groceries,Bruce-Fletcher
5453,105,30/09/2024 06:01,33.32,Groceries,"Coleman, Wood and Hawkins"
13569,322,29/09/2024 13:51,33.32,Services,Watkins LLC
16522,404,18/09/2024 15:50,33.31,Groceries,Scott-Campbell
16516,404,05/10/2024 03:44,33.31,Retail,Cameron-Hurst
6943,144,15/10/2024 20:25,33.31,Transport,"Green, Atkinson and Wright"
7276,152,12/11/2024 07:45,33.26,Utilities,Patel-Wilson
11925,277,12/10/2024 00:12,33.25,Services,"Edwards, Jackson and Newton"
6640,135,02/10/2024 07:38,33.24,Dining,"Ellis, Harrison and Wilson"
8616,188,03/10/2024 16:54,33.21,Transport,Richards PLC
13434,319,08/10/2024 08:20,33.18,Dining,Spencer LLC
13633,325,26/10/2024 07:08,33.17,Groceries,Moore-Miller
14420,345,24/09/2024 20:27,33.17,Groceries,Chadwick-Mills
17781,438,01/11/2024 09:53,33.17,Services,"O'Sullivan, Ellis and Wilson"
11281,259,03/10/2024 13:11,33.16,Retail,"Burrows, Kemp and Morris"
1708,8,28/10/2024 03:38,33.12,Retail,"Newton, Mason and Bradshaw"
2911,38,17/09/2024 17:30,33.11,Dining,Johnson and Sons
14165,338,01/10/2024 11:06,33.11,Groceries,Page-Walker
5362,103,06/10/2024 08:39,33.1,Groceries,Hart Group
9641,214,26/10/2024 17:13,33.09,Utilities,Carey and Sons
2953,39,05/10/2024 17:48,33.08,Utilities,Pugh-Ward
18177,449,14/11/2024 06:51,33.06,Dining,"King, Tomlinson and Poole"
18334,453,30/10/2024 17:18,33.06,Groceries,Stone-Bull
19362,484,03/11/2024 05:30,33.05,Services,Green and Sons
5127,94,23/10/2024 20:58,33.05,Transport,Gardner-Williams
16188,395,04/11/2024 14:44,33.04,Groceries,Gardiner-Richards
9259,205,25/10/2024 11:26,33.03,Groceries,Butler-Sanders
5078,93,02/11/2024 02:40,33.01,Transport,Kirby-Pearce
10908,250,12/11/2024 20:12,33,Dining,Matthews Ltd
6985,145,03/11/2024 18:53,32.99,Utilities,Wilson-Martin
3394,50,25/09/2024 17:29,32.97,Transport,Morris-Read
9011,199,07/11/2024 22:50,32.95,Groceries,Hewitt Group
19506,487,19/10/2024 13:45,32.94,Dining,Whittaker Group
2843,36,30/10/2024 19:28,32.94,Utilities,"Jones, Williams and Smith"
4182,71,28/10/2024 16:25,32.92,Retail,"Martin, Connor and Cox"
2390,25,31/10/2024 07:10,32.92,Utilities,Johnson-Williams
4127,70,18/09/2024 10:54,32.91,Utilities,"Scott, Lee and Whittaker"
2347,23,22/10/2024 07:32,32.9,Services,Young-Thompson
11278,259,21/09/2024 11:21,32.89,Retail,Fletcher Ltd
18946,472,21/10/2024 04:49,32.87,Transport,Harris-Richardson
16481,402,02/10/2024 19:03,32.86,Groceries,Taylor-Thompson
10809,248,21/09/2024 22:09,32.86,Retail,"Lee, Thornton and Allen"
11243,258,13/11/2024 12:47,32.84,Utilities,Collins LLC
17810,439,09/11/2024 15:14,32.83,Retail,"Knight, Higgins and Burke"
14455,346,23/09/2024 07:51,32.82,,Crawford and Sons
19766,494,06/11/2024 11:04,32.81,Groceries,James-Kaur
14377,344,14/10/2024 02:43,32.8,Services,Mitchell-Roberts
7142,149,22/10/2024 01:45,32.78,Dining,Gill LLC
7103,148,04/10/2024 06:01,32.78,Transport,Burrows-Clark
7980,171,20/10/2024 23:29,32.78,Transport,Green-Rahman
17697,436,07/11/2024 02:55,32.77,Groceries,Mills Inc
4976,90,23/09/2024 09:51,32.73,Transport,Taylor Group
18740,465,13/10/2024 21:34,32.67,Retail,Brown-Chadwick
3506,53,02/11/2024 00:36,32.66,Transport,Rees-Lucas
3885,63,26/10/2024 10:43,32.65,Dining,Bell-Knight
5299,101,02/11/2024 21:37,32.63,Utilities,Day-Gibbs
14006,334,17/10/2024 08:52,32.62,Groceries,"Roberts, Archer and Blake"
6663,135,04/10/2024 19:41,32.61,Transport,"Parker, Evans and Bibi"
17423,427,30/09/2024 17:02,32.58,Groceries,Cox-McDonald
8864,195,16/10/2024 05:20,32.57,Transport,Lewis-Fox
13604,323,25/09/2024 18:22,32.55,Services,Smith Ltd
3314,48,25/09/2024 04:57,32.53,Groceries,Curtis PLC
12206,286,09/11/2024 15:51,32.5,Utilities,"Harrison, Pearce and Clements"
19669,491,29/10/2024 01:21,32.49,Utilities,"Taylor, Yates and Gibbons"
8981,198,20/09/2024 11:03,32.48,Services,"Jones, Patel and Ellis"
8947,197,15/10/2024 14:15,32.47,Transport,Cooper Ltd
7386,154,27/10/2024 04:04,32.44,Retail,Price-Smith
6133,122,05/11/2024 06:26,32.44,Transport,"Smith, Cooper and Baker"
14115,337,03/11/2024 12:53,32.42,Groceries,Preston-King
16673,408,12/10/2024 04:57,32.42,Utilities,Woods-Hall
1481,1,18/09/2024 18:23,32.41,Dining,"Fletcher, Wyatt and Sheppard"
1548,2,17/09/2024 19:31,32.41,Utilities,"Simpson, Khan and Potter"
14984,359,08/10/2024 06:12,32.37,Transport,Taylor LLC
11086,253,26/09/2024 15:20,32.36,Retail,"Holt, Anderson and Bailey"
5881,114,13/11/2024 17:15,32.36,Utilities,Dale Group
18553,460,01/11/2024 19:06,32.33,Groceries,White LLC
16845,413,20/10/2024 21:58,32.32,Groceries,"Parker, Martin and Charlton"
6037,119,29/10/2024 14:22,32.31,Retail,Watson LLC
16622,406,22/09/2024 01:41,32.31,Services,"Moran, Davidson and Wright"
17492,429,23/10/2024 13:24,32.3,Groceries,Knowles Group
14563,349,11/10/2024 00:20,32.29,Groceries,Sullivan Inc
6429,130,22/09/2024 09:09,32.28,Groceries,"Jones, Walker and Morris"
11857,274,26/09/2024 08:03,32.27,Transport,Barnett PLC
10582,240,13/10/2024 12:31,32.25,Retail,Hopkins-Franklin
18519,458,10/11/2024 10:50,32.25,Retail,Matthews-Peacock
12657,298,24/10/2024 21:33,32.23,Retail,Stanley Ltd
16171,395,08/11/2024 14:08,32.22,Groceries,James Group
9358,207,05/11/2024 14:00,32.21,Services,Horton-Carter
19759,494,30/10/2024 22:37,32.2,Utilities,"Harris, Bowen and Harding"
9150,202,04/11/2024 00:42,32.19,Retail,Houghton-Lee
4346,74,25/10/2024 07:56,32.18,Dining,"Lowe, Austin and Lambert"
10502,238,14/11/2024 03:17,32.18,Groceries,"Cook, Watson and Ross"
5159,95,26/09/2024 21:59,32.18,Services,Johnson PLC
13089,310,26/09/2024 22:01,32.17,Dining,"Dobson, Kelly and Frost"
8795,193,06/10/2024 05:04,32.17,Services,Howe LLC
9631,214,25/10/2024 17:36,32.17,Utilities,Moore PLC
19273,481,27/09/2024 12:21,32.12,Dining,"King, Evans and Smith"
4849,86,06/10/2024 03:27,32.11,Dining,Burton and Sons
10659,242,16/10/2024 18:15,32.1,Dining,Adams-Macdonald
15822,385,29/10/2024 09:11,32.07,Retail,Martin PLC
14695,352,12/10/2024 16:38,32.06,Transport,"Allen, Page and Miller"
12611,296,13/10/2024 18:41,32.03,Groceries,Williams Ltd
13991,334,31/10/2024 12:38,32.01,Transport,Jones Inc
5315,102,14/10/2024 21:02,32,Groceries,Baxter LLC
15866,386,26/10/2024 13:29,32,Groceries,Williams-Johnson
4946,89,18/09/2024 21:16,31.96,Groceries,"Farrell, Yates and Mills"
10352,235,21/09/2024 23:26,31.96,Transport,Byrne-Brown
4785,84,07/11/2024 11:24,31.95,Services,"Schofield, Cole and Smith"
15907,388,05/11/2024 21:47,31.94,Services,Daly-Hunter
11798,273,02/10/2024 00:43,31.91,Dining,"Brennan, Potter and Leach"
11754,272,21/09/2024 12:14,31.9,Dining,O'Neill Group
13746,328,11/11/2024 05:09,31.9,Retail,Smith-Hanson
3540,53,21/10/2024 18:06,31.88,Dining,"Gray, Brown and Vaughan"
14303,340,21/10/2024 06:46,31.88,Utilities,"Richards, Steele and Taylor"
14820,355,14/11/2024 04:17,31.86,Transport,Harrison-Green
18912,471,04/11/2024 21:09,31.84,Dining,"Jackson, Bates and Begum"
10168,229,12/10/2024 23:10,31.83,Dining,"Bibi, Marshall and Evans"
5289,101,01/11/2024 18:09,31.8,Groceries,Brown-Edwards
12187,285,20/09/2024 13:24,31.78,Groceries,Brennan-Hughes
12802,302,13/11/2024 06:30,31.77,Groceries,O'Sullivan-Martin
4633,81,25/09/2024 12:05,31.77,Services,"Smith, Riley and Young"
18798,467,20/09/2024 10:25,31.74,Dining,Coles Group
18067,445,22/10/2024 19:50,31.74,Groceries,Long Inc
12616,297,11/11/2024 00:38,31.74,Transport,"Morley, Stewart and Andrews"
5073,93,01/11/2024 00:11,31.73,Retail,Todd Inc
17311,425,02/10/2024 04:48,31.71,Transport,"Abbott, Watts and Stephens"
10491,238,13/11/2024 22:05,31.68,Retail,Scott Ltd
7397,155,14/10/2024 17:22,31.67,Dining,Smith-Warren
7424,155,11/11/2024 09:57,31.65,Utilities,"Heath, Norris and Collins"
9502,210,18/10/2024 10:25,31.64,Services,"Austin, Davies and Brown"
17884,442,23/09/2024 05:20,31.62,Dining,Heath-Williamson
4489,77,01/11/2024 23:18,31.62,Services,Hamilton and Sons
18196,450,28/10/2024 16:44,31.62,Services,Brown Inc
3628,55,03/11/2024 15:34,31.57,Services,Williams Group
11864,274,29/10/2024 03:45,31.56,Services,"Burke, Hill and Watson"
1569,3,20/09/2024 14:08,31.56,Transport,Gibson and Sons
8007,172,22/09/2024 03:16,31.56,Utilities,Martin PLC
1811,10,22/10/2024 22:35,31.54,Retail,Wright-Osborne
12236,287,02/11/2024 13:53,31.53,Retail,Patterson-Morgan
14861,356,22/10/2024 10:53,31.52,Utilities,Fox Ltd
14221,339,19/09/2024 20:08,31.48,Dining,"Carey, Davidson and Hughes"
1643,6,17/10/2024 01:46,31.48,Groceries,Thomas Ltd
10661,243,14/11/2024 03:55,31.46,Services,West PLC
7944,169,26/10/2024 10:15,31.45,Retail,Brown PLC
15251,369,27/09/2024 15:44,31.43,Groceries,Powell and Sons
19272,481,11/10/2024 16:56,31.43,Transport,Matthews LLC
5823,113,05/11/2024 02:18,31.42,Transport,Phillips PLC
6619,134,17/10/2024 08:52,31.4,Dining,Baker-Jones
2851,37,19/10/2024 16:26,31.4,Transport,"Hudson, Lewis and Perkins"
6353,128,15/10/2024 04:04,31.4,Utilities,"O'Neill, Carroll and Gibbs"
12237,287,27/10/2024 05:36,31.39,Dining,Humphreys-Davies
17405,427,12/10/2024 20:48,31.37,Utilities,Shaw and Sons
18206,450,07/10/2024 07:58,31.33,Dining,Hudson-Cooper
6861,142,13/10/2024 19:17,31.33,Services,Bell-Sanders
10503,238,24/10/2024 16:54,31.32,Dining,Wood and Sons
13952,333,26/10/2024 18:54,31.31,Transport,Stokes Ltd
18323,452,24/09/2024 13:15,31.29,Dining,Roberts-Lee
16106,393,09/10/2024 20:10,31.29,Services,Johnston Group
8072,174,09/11/2024 12:21,31.25,Utilities,Day Inc
5160,95,28/09/2024 18:52,31.23,Dining,Chambers-Owen
11132,255,09/10/2024 22:31,31.23,Dining,Russell-Barnes
2337,23,31/10/2024 07:53,31.21,Dining,Murray-Lee
12574,295,25/09/2024 10:40,31.21,Retail,Knowles-Holden
2848,37,26/10/2024 14:31,31.21,Services,Evans Inc
16690,409,21/09/2024 19:11,31.19,Transport,"Norton, Williams and Richards"
17242,423,29/10/2024 11:30,31.19,Transport,King-Lloyd
3999,66,30/09/2024 21:11,31.17,Retail,Roberts PLC
16282,397,07/11/2024 19:00,31.16,Transport,"Perry, Rogers and Moss"
19322,482,10/10/2024 14:05,31.14,Dining,Oliver LLC
16710,410,23/10/2024 00:41,31.14,Retail,Martin Ltd
1786,10,02/11/2024 18:57,31.13,Transport,"Byrne, Spencer and Atkins"
9473,209,03/11/2024 15:01,31.12,Retail,Young LLC
12356,290,29/10/2024 19:44,31.12,Utilities,Lee-Jones
14615,350,14/10/2024 16:40,31.12,Utilities,Osborne and Sons
11215,257,25/10/2024 18:54,31.11,Utilities,Holland-Ahmed
2320,23,21/10/2024 21:29,31.1,Groceries,Dunn LLC
10869,249,28/10/2024 06:44,31.09,Retail,Day Inc
3080,42,05/11/2024 00:37,31.08,Groceries,Roberts-Reid
11260,259,29/09/2024 23:09,31.08,Groceries,Woodward PLC
14841,356,02/11/2024 17:04,31.07,Services,Ryan-Kirk
12256,287,13/10/2024 20:44,31.06,Services,Robinson Ltd
9172,203,27/09/2024 03:27,31.04,Utilities,Robson-Peters
5533,107,19/09/2024 08:30,31.03,Retail,"Smart, Gibbons and Smith"
10690,243,21/09/2024 14:35,31.03,Retail,Bolton-Roberts
10996,252,07/11/2024 20:42,31.01,Dining,"Willis, Evans and Collins"
2364,24,28/10/2024 16:02,30.96,Groceries,"Matthews, Bell and Hunter"
10571,240,22/10/2024 17:24,30.96,Utilities,Cox LLC
3492,52,21/09/2024 18:34,30.95,Groceries,Herbert Ltd
19815,495,13/10/2024 12:10,30.93,Groceries,Harrison Group
14806,355,28/10/2024 10:17,30.91,Utilities,"Reid, Cox and Smith"
15710,381,10/11/2024 02:00,30.88,Groceries,Lawson-Hughes
14410,344,25/10/2024 22:58,30.88,Transport,Bird-Young
1652,6,03/11/2024 11:15,30.86,Dining,Wood-Mitchell
4683,82,25/09/2024 13:23,30.84,Utilities,Murphy Ltd
5402,103,09/10/2024 20:21,30.83,Retail,"Brown, Hughes and James"
4192,71,05/11/2024 03:06,30.83,Utilities,Fuller-Davies
18050,445,19/10/2024 06:26,30.8,Utilities,Hayward-Kaur
6170,123,15/11/2024 14:05,30.78,Retail,Young Inc
11947,278,28/09/2024 06:29,30.77,Groceries,Fisher-Cox
5227,99,30/09/2024 08:16,30.76,Dining,Wilson-Jones
17759,437,20/10/2024 16:01,30.76,Services,Young-Lord
9332,206,06/10/2024 10:51,30.73,Transport,Hyde-O'Donnell
18832,468,25/10/2024 00:29,30.73,Transport,Jones-Morgan
4409,76,02/10/2024 15:08,30.69,Groceries,"Gilbert, Evans and Jones"
19181,478,20/09/2024 20:23,30.69,Groceries,Osborne PLC
18977,473,07/10/2024 20:29,30.65,Utilities,"Chapman, Sinclair and Knowles"
10273,232,07/10/2024 04:33,30.64,Groceries,Lee and Sons
17411,427,21/10/2024 00:59,30.64,Services,Ellis Ltd
8081,174,02/11/2024 09:56,30.64,Transport,"Henderson, Berry and Lee"
16349,399,17/10/2024 13:44,30.6,Groceries,Matthews-Hudson
7768,164,25/10/2024 23:21,30.6,Retail,"Ryan, Gallagher and Lee"
3699,57,21/09/2024 01:56,30.58,Groceries,"Jenkins, Goddard and Akhtar"
11703,271,03/11/2024 01:23,30.56,Dining,Carter and Sons
18401,456,31/10/2024 16:04,30.56,Dining,"Graham, McCarthy and Bell"
14735,353,25/10/2024 00:02,30.56,Groceries,Fry Inc
12486,293,28/10/2024 17:30,30.5,Retail,Smith-Harding
12921,305,26/09/2024 23:56,30.48,Transport,Moore PLC
2536,29,16/10/2024 17:33,30.47,Services,"Moore, Warner and Freeman"
17500,430,06/10/2024 13:23,30.46,Services,Waters-Smith
12375,290,09/10/2024 17:25,30.42,Transport,Brown-Collier
8016,172,19/09/2024 13:39,30.4,Retail,Hart Group
5122,94,26/10/2024 19:21,30.4,Utilities,Patel-Parkes
12305,289,05/11/2024 22:35,30.39,Services,Hammond-Burke
6286,127,24/10/2024 06:40,30.39,Utilities,Morgan Inc
19599,490,14/11/2024 19:38,30.38,Transport,"Pugh, Miles and Cox"
15709,381,12/10/2024 10:34,30.37,Groceries,Anderson-Lewis
7115,148,28/10/2024 20:34,30.37,Services,Greenwood Group
13658,326,01/11/2024 09:47,30.37,Utilities,"Nicholls, Hancock and Lowe"
1935,13,30/10/2024 14:47,30.36,Dining,"Turner, Adams and Lambert"
16581,405,27/09/2024 21:08,30.36,Retail,Price Inc
15170,366,07/11/2024 20:46,30.33,Groceries,"Kaur, Hammond and Simmons"
16613,406,14/10/2024 20:04,30.33,Utilities,Newton and Sons
3631,55,12/10/2024 00:30,30.31,Groceries,"Warner, Thornton and Taylor"
9470,209,02/11/2024 16:28,30.31,Groceries,"Robson, Chapman and Middleton"
17925,442,10/11/2024 02:09,30.3,Groceries,"Smith, Baker and Evans"
12215,287,22/10/2024 22:01,30.29,Dining,Nolan Ltd
2994,40,18/10/2024 08:08,30.29,Services,Perry-Brown
2465,27,26/09/2024 19:40,30.28,Dining,"Carr, Taylor and Marsden"
18421,456,26/09/2024 11:00,30.28,Services,Johnson PLC
16234,396,01/11/2024 10:39,30.27,Retail,West-Brown
10408,236,20/09/2024 10:26,30.26,Groceries,Pearson-Fry
10829,248,18/09/2024 01:00,30.26,Transport,Kerr and Sons
11344,261,14/10/2024 13:06,30.25,Transport,Lyons Group
11872,275,15/10/2024 23:35,30.23,Transport,"Thompson, Howard and Mills"
5205,97,07/10/2024 23:43,30.22,Dining,Bibi Group
3509,53,05/11/2024 04:36,30.22,Utilities,O'Sullivan Group
17553,431,26/09/2024 04:44,30.19,Transport,Hurst-Gilbert
18618,462,19/10/2024 04:48,30.16,Dining,"Dawson, Williams and Wilson"
16356,399,10/11/2024 08:06,30.15,Groceries,"Ahmed, Lloyd and Ali"
2834,36,18/09/2024 14:24,30.15,Transport,"Swift, Austin and Ryan"
7232,151,23/09/2024 22:10,30.14,Services,"Dean, Palmer and Russell"
11405,262,30/10/2024 08:59,30.14,Transport,"Holmes, Taylor and Holmes"
15824,385,01/11/2024 09:10,30.13,Transport,Greenwood-Hooper
9999,224,26/10/2024 12:36,30.12,Transport,"Willis, Barlow and Foster"
11372,261,22/10/2024 21:19,30.12,Utilities,Gardner-Fitzgerald
19120,475,31/10/2024 03:11,30.11,Transport,Edwards-Bartlett
14457,346,03/11/2024 07:59,30.1,Utilities,Moss Ltd
15136,365,17/09/2024 17:56,30.08,Retail,"McCarthy, Fisher and Collins"
3485,52,05/11/2024 18:50,30.08,Services,"Duncan, Yates and McCarthy"
5728,111,10/11/2024 14:25,30.07,Services,Thompson-Brooks
14238,339,08/10/2024 00:20,30.07,Transport,Green Group
19862,496,15/10/2024 14:08,30.04,Retail,Harris LLC
7620,160,22/10/2024 19:17,30.04,Services,Wade LLC
18390,455,08/10/2024 13:11,30.01,Retail,Jones Group
17746,437,15/10/2024 20:25,29.98,Retail,"Jones, Barrett and Rogers"
1647,6,10/10/2024 10:52,29.97,Dining,Young LLC
4964,90,08/10/2024 16:10,29.93,Dining,"Doyle, Moore and Williamson"
8235,178,14/11/2024 03:18,29.92,Retail,Edwards-Hughes
12398,291,18/09/2024 09:17,29.9,Dining,Jackson PLC
8925,196,08/10/2024 01:21,29.9,Utilities,Parsons-Parker
10472,238,24/09/2024 23:06,29.87,Services,"Jackson, Talbot and Gill"
16360,399,22/09/2024 04:20,29.78,Dining,Thomson-Clarke
6244,126,18/09/2024 03:07,29.78,Transport,Howell LLC
9310,206,28/09/2024 21:17,29.76,Utilities,"Green, Bibi and Adams"
5036,92,04/11/2024 18:25,29.75,Retail,Barker-Walker
5273,100,07/11/2024 12:57,29.75,Retail,"Edwards, Clarke and Collins"
19255,480,09/11/2024 14:52,29.74,Utilities,Richards-Lawrence
4176,71,03/11/2024 15:52,29.72,Transport,Mann-Gardiner
5425,104,15/10/2024 19:55,29.72,Transport,"O'Brien, Johnson and Ali"
15762,383,12/11/2024 23:35,29.71,Dining,Long and Sons
14768,354,02/10/2024 07:08,29.71,Retail,"Farmer, Whitehouse and Wood"
17220,421,14/10/2024 14:13,29.71,Services,Smith-Pearson
18338,453,16/10/2024 16:40,29.71,Transport,Bradley-Murray
10100,228,29/09/2024 13:41,29.71,Utilities,Jenkins-Knowles
4534,78,14/11/2024 19:23,29.63,Dining,Williams LLC
2154,19,01/11/2024 17:46,29.63,Retail,Dodd-Nelson
7150,149,15/10/2024 18:19,29.61,Transport,Thomas Group
8833,194,06/11/2024 14:51,29.61,Utilities,"Davies, Williams and Cooper"
16963,416,14/10/2024 05:24,29.58,Dining,"Norris, Miller and Moore"
3054,42,02/10/2024 14:00,29.57,Services,Lewis-Williams
11848,274,08/11/2024 06:59,29.57,Services,Burke LLC
19146,477,20/09/2024 02:02,29.56,Dining,"Kaur, Vaughan and Henderson"
4943,89,25/10/2024 22:54,29.56,Services,Allen-Norris
15596,377,29/10/2024 21:19,29.56,Services,Adams Inc
2153,19,21/09/2024 23:18,29.55,Dining,"Hill, Wilson and Roberts"
10265,232,08/10/2024 01:01,29.54,Dining,Andrews PLC
6157,123,02/10/2024 05:34,29.53,Dining,"Hill, Baxter and Stone"
12314,289,30/10/2024 21:06,29.52,Utilities,Matthews-Smith
7986,171,29/09/2024 02:02,29.5,Services,Stokes-Scott
7420,155,07/10/2024 12:59,29.49,Retail,"Morgan, Forster and Hunt"
7024,146,18/10/2024 22:17,29.49,Services,Johnson-Bryant
11915,276,30/10/2024 22:25,29.49,Transport,"Haynes, James and Watts"
18327,452,25/09/2024 21:08,29.48,Transport,Young-Bradshaw
16740,410,25/09/2024 16:08,29.47,Groceries,Dobson PLC
18350,453,19/09/2024 19:12,29.46,Utilities,Thomas and Sons
15040,361,28/09/2024 22:37,29.45,Dining,Watts Inc
19227,480,14/10/2024 22:53,29.44,Utilities,Evans Ltd
8703,191,04/10/2024 23:07,29.43,Groceries,Martin-Evans
9110,201,13/10/2024 07:03,29.43,Retail,Dickinson-Adams
4945,89,14/11/2024 10:46,29.43,Transport,King-Payne
5123,94,08/11/2024 18:19,29.43,Transport,Dale-Griffiths
5673,110,06/10/2024 13:14,29.42,Utilities,Wade-Pickering
16818,412,23/10/2024 08:34,29.41,Services,"Scott, Wilson and Knight"
3910,64,19/09/2024 18:15,29.4,Groceries,Wade-Richardson
2449,27,21/09/2024 08:03,29.4,Transport,"Thomas, Cooper and Miller"
17669,435,31/10/2024 13:47,29.37,Services,Barnes PLC
7094,148,18/09/2024 21:12,29.37,Utilities,Price Inc
1826,10,22/10/2024 02:07,29.34,Utilities,Birch-Thomas
14538,349,22/10/2024 11:12,29.33,Retail,Yates-Saunders
10676,243,02/10/2024 05:00,29.31,Dining,"Turner, Whittaker and Singh"
3876,63,23/09/2024 12:14,29.28,Services,Hooper Inc
18068,445,14/10/2024 12:40,29.27,Transport,"Evans, King and Ryan"
8320,181,03/10/2024 05:02,29.25,Services,"Foster, Page and Morgan"
14207,339,15/11/2024 08:31,29.23,Dining,Hill Ltd
10535,239,02/11/2024 12:46,29.23,Utilities,Bolton-Fleming
6260,126,18/10/2024 19:32,29.21,Transport,Fraser Ltd
6363,129,13/11/2024 06:26,29.2,Services,Payne Group
10203,230,07/10/2024 05:50,29.17,Transport,Hanson-Fisher
9414,208,05/11/2024 01:40,29.12,Dining,Watts-Taylor
4461,76,08/10/2024 23:40,29.11,Groceries,"Anderson, Carr and Phillips"
14236,339,26/09/2024 02:36,29.1,Groceries,Allen-Edwards
13082,310,12/10/2024 16:14,29.07,Retail,Howard-Fletcher
19229,480,10/11/2024 21:45,29.05,Groceries,Skinner PLC
16056,391,30/10/2024 02:38,29.05,Utilities,Brown-Norman
13606,323,21/10/2024 00:01,29.03,Dining,"Foster, Black and Bell"
4242,72,30/10/2024 23:37,29.01,Utilities,"Henderson, Brown and Perry"
5264,100,22/10/2024 18:39,28.96,Utilities,"Fraser, Williams and Sinclair"
3609,55,26/10/2024 19:16,28.94,Groceries,Saunders-Sharp
3036,41,11/11/2024 19:27,28.94,Retail,Jackson-Miah
3948,65,11/11/2024 11:06,28.94,Transport,Farmer-Mann
2309,23,22/09/2024 02:07,28.93,Retail,Jackson Ltd
3522,53,09/11/2024 18:26,28.93,Transport,Moore-Jones
3599,54,20/09/2024 20:34,28.85,Services,"Morgan, Williams and Barnes"
10627,242,01/10/2024 00:59,28.85,Utilities,"Brooks, George and Barlow"
3499,53,01/11/2024 08:09,28.83,Dining,Stephens-Greenwood
19139,476,07/10/2024 05:14,28.81,Transport,"Johnson, Holloway and Gray"
5908,115,17/10/2024 18:21,28.8,Retail,"Saunders, Walters and Byrne"
5978,117,12/10/2024 13:20,28.8,Utilities,"Cooper, Watson and Smith"
10016,225,07/10/2024 15:10,28.78,Dining,Lawrence Ltd
6347,128,20/10/2024 09:29,28.76,Utilities,"Collins, McKenzie and Thomas"
5364,103,06/11/2024 08:16,28.73,Retail,"Savage, James and Pollard"
13557,322,02/11/2024 08:44,28.69,Groceries,"Stanley, Jones and Payne"
6305,127,29/09/2024 09:02,28.67,Services,Armstrong-Read
15752,383,12/11/2024 05:47,28.66,Groceries,Whitehead LLC
15045,361,19/09/2024 16:32,28.63,Groceries,Ball and Sons
18275,451,09/10/2024 16:55,28.62,Transport,Godfrey-Freeman
17807,439,19/09/2024 22:35,28.57,Retail,Willis-Phillips
7033,146,05/11/2024 20:47,28.55,Services,Begum Ltd
11387,262,14/11/2024 05:17,28.55,Transport,Wilson-Adams
8545,186,04/11/2024 01:04,28.54,Utilities,Singh LLC
19312,482,30/09/2024 05:55,28.53,Retail,Murray Group
5339,102,29/10/2024 07:02,28.53,Services,"Parker, Evans and Anderson"
11732,271,15/10/2024 21:34,28.51,Dining,"Williams, Sims and Butler"
8364,182,12/11/2024 15:07,28.51,Services,"Simpson, Brown and Storey"
6334,128,04/10/2024 15:23,28.49,Dining,Williams-Bray
13272,315,30/09/2024 20:43,28.49,Transport,Hall-Kennedy
13167,312,01/11/2024 17:39,28.48,Groceries,Smith-Smith
3847,61,22/10/2024 01:44,28.48,Services,"Warren, Stone and Webb"
13971,333,09/11/2024 01:51,28.47,Transport,"Harris, Field and Young"
12047,280,17/09/2024 13:14,28.44,Groceries,Davies Inc
2542,29,12/11/2024 06:17,28.42,Retail,Gardner-Anderson
